subject_id	subject_label	comment
DOID:0050909	MALT lymphoma	
DOID:0050910	cecum adenoma	
DOID:0050911	appendix carcinoid tumor	
DOID:0050912	colon adenoma	
DOID:0050913	large intestine adenocarcinoma	
DOID:0050914	large intestine adenoma	
DOID:0050915	rectum adenoma	
DOID:0050916	bronchus mucoepidermoid carcinoma	
DOID:0050917	lung combined type small cell adenocarcinoma	
DOID:0050918	vaginal carcinoma	
DOID:0050919	trachea mucoepidermoid carcinoma	
DOID:0050920	tonsil squamous cell carcinoma	
DOID:0050921	pharynx squamous cell carcinoma	
DOID:0050922	gastrointestinal carcinoma	
DOID:0050923	spindle epithelial tumor with thymus-like differentiation tumor	
DOID:0050924	striated muscle rhabdoid tumor	
DOID:0050925	small intestine carcinoid neuroendocrine tumor	
DOID:0050926	jejunal adenocarcinoma	
DOID:0050927	duodenum adenoma	
DOID:0050928	ovarian melanoma	
DOID:0050929	mucosal melanoma	
DOID:0050930	sublingual gland adenoid cystic carcinoma	
DOID:0050931	parotid gland adenoid cystic carcinoma	
DOID:0050932	lung mucoepidermoid carcinoma	
DOID:0050933	ovarian serous carcinoma	
DOID:0050934	ovarian clear cell carcinoma	
DOID:0050935	cervical neuroblastoma	
DOID:0050936	extra-adrenal pheochromocytoma	
DOID:0050937	retroperitoneal neuroblastoma	
DOID:0050938	breast lobular carcinoma	
DOID:0050939	uterine corpus endometrial carcinoma	
DOID:0050940	endocervical adenocarcinoma	
DOID:0050941	spastic ataxia 2	
DOID:0050942	spastic ataxia 3	
DOID:0050943	spastic ataxia 4	
DOID:0050944	spastic ataxia 5	
DOID:0050945	spastic ataxia 7	
DOID:0050946	Charlevoix-Saguenay spastic ataxia	
DOID:0050947	hereditary hypophosphatemic rickets with hypercalciuria	
DOID:0050948	autosomal dominant hypophosphatemic rickets	
DOID:0050949	autosomal recessive hypophosphatemic rickets	
DOID:0050950	autosomal recessive cerebellar ataxia	
DOID:0050951	hereditary ataxia	
DOID:0050952	spastic ataxia	
DOID:0050953	X-linked hereditary ataxia	
DOID:0050954	spinocerebellar ataxia type 1	
DOID:0050955	spinocerebellar ataxia type 2	
DOID:0050956	spinocerebellar ataxia type 6	
DOID:0050957	spinocerebellar ataxia type 4	
DOID:0050958	spinocerebellar ataxia type 7	
DOID:0050959	spinocerebellar ataxia type 8	
DOID:0050960	spinocerebellar ataxia type 10	
DOID:0050961	spinocerebellar ataxia type 11	
DOID:0050962	spinocerebellar ataxia type 12	
DOID:0050963	spinocerebellar ataxia type 13	
DOID:0050964	spinocerebellar ataxia type 14	
DOID:0050965	spinocerebellar ataxia type 15	
DOID:0050966	obsolete spinocerebellar ataxia type 16	
DOID:0050967	spinocerebellar ataxia type 17	
DOID:0050968	autosomal dominant cerebellar ataxia, deafness and narcolepsy	
DOID:0050969	spinocerebellar ataxia type 18	
DOID:0050970	spinocerebellar ataxia type 19/22	
DOID:0050971	spinocerebellar ataxia type 20	
DOID:0050972	spinocerebellar ataxia type 21	
DOID:0050973	spinocerebellar ataxia type 23	
DOID:0050974	spinocerebellar ataxia type 25	
DOID:0050975	spinocerebellar ataxia type 26	
DOID:0050976	spinocerebellar ataxia type 27	
DOID:0050977	spinocerebellar ataxia type 28	
DOID:0050978	spinocerebellar ataxia type 29	
DOID:0050979	spinocerebellar ataxia type 30	
DOID:0050980	spinocerebellar ataxia type 31	
DOID:0050981	spinocerebellar ataxia type 34	
DOID:0050982	spinocerebellar ataxia type 35	
DOID:0050983	spinocerebellar ataxia type 36	
DOID:0050984	spinocerebellar ataxia type 37	
DOID:0050985	spinocerebellar ataxia type 38	
DOID:0050986	spinocerebellar ataxia type 40	
DOID:0050987	hypomyelinating leukoencephalopathy	
DOID:0050988	GRID2-related spinocerebellar ataxia	
DOID:0050989	episodic ataxia type 1	
DOID:0050990	episodic ataxia type 2	
DOID:0050991	episodic ataxia type 3	
DOID:0050992	episodic ataxia type 4	
DOID:0050993	episodic ataxia type 5	
DOID:0050994	episodic ataxia type 6	
DOID:0050995	episodic ataxia type 7	
DOID:0050996	episodic ataxia type 8	
DOID:0050997	cerebellar ataxia, mental retardation and dysequlibrium syndrome	
DOID:0050998	nonprogressive cerebellar ataxia with mental retardation	
DOID:0050999	autosomal recessive spinocerebellar ataxia 10	
DOID:0060000	infective endocarditis	
DOID:0060001	withdrawal disorder	
DOID:0060002	C1 inhibitor deficiency	
DOID:0060004	autoimmune disease of central nervous system	
DOID:0060005	autoimmune disease of endocrine system	
DOID:0060006	obsolete artemis deficiency	
DOID:0060007	CD3zeta deficiency	
DOID:0060008	janus kinase-3 deficiency	
DOID:0060009	MHC class I deficiency	
DOID:0060010	Omenn syndrome	
DOID:0060011	recombinase activating gene 1 deficiency	
DOID:0060012	recombinase activating gene 2 deficiency	
DOID:0060013	X-linked severe combined immunodeficiency	
DOID:0060014	CD45 deficiency	
DOID:0060015	interleukin-7 receptor alpha deficiency	
DOID:0060016	CD3delta deficiency	
DOID:0060017	CD3epsilon deficiency	
DOID:0060018	CD3gamma deficiency	
DOID:0060019	coronin-1A deficiency	
DOID:0060020	reticular dysgenesis	
DOID:0060021	DNA ligase IV deficiency	
DOID:0060022	CD40 ligand deficiency	
DOID:0060023	immunodeficiency with hyper IgM type 3	
DOID:0060024	lambda 5 deficiency	
DOID:0060025	immunoglobulin alpha deficiency	
DOID:0060026	immunoglobulin beta deficiency	
DOID:0060027	agammaglobulinemia 4	
DOID:0060028	Good syndrome	
DOID:0060029	autoimmune disease of exocrine system	
DOID:0060030	autoimmune disease of eyes, ear, nose and throat	
DOID:0060031	autoimmune disease of gastrointestinal tract	
DOID:0060032	autoimmune disease of musculoskeletal system	
DOID:0060033	autoimmune disease of peripheral nervous system	
DOID:0060035	obsolete medical disorder	
DOID:0060036	intrinsic cardiomyopathy	
DOID:0060037	developmental disorder of mental health	
DOID:0060038	specific developmental disorder	
DOID:0060039	autoimmune disease of skin and connective tissue	
DOID:0060040	pervasive developmental disorder	
DOID:0060041	autism spectrum disorder	
DOID:0060043	sexual health disorder	
DOID:0060044	paraphilia disorder	
DOID:0060045	Munchausen by proxy	
DOID:0060046	aphasia	
DOID:0060047	writing disorder	
DOID:0060048	nosophobia	
DOID:0060049	autoimmune disease of urogenital tract	
DOID:0060050	autoimmune disease of blood	
DOID:0060051	autoimmune disease of cardiovascular system	
DOID:0060052	obsolete neurological disorder	
DOID:0060053	obsolete peripheral neuropathy	
DOID:0060054	autonomic peripheral neuropathy	
DOID:0060055	popliteal pterygium syndrome	
DOID:0060056	hypersensitivity reaction disease	
DOID:0060057	gluten allergy	
DOID:0060058	lymphoma	
DOID:0060060	non-Hodgkin lymphoma	
DOID:0060061	cutaneous T cell lymphoma	
DOID:0060062	familial juvenile hyperuricemic nephropathy	
DOID:0060063	sideroblastic anemia 1	
DOID:0060064	obsolete sideroblastic anemia with spinocerebellar ataxia	
DOID:0060065	autosomal recessive pyridoxine-refractory sideroblastic anemia 2	
DOID:0060066	pyridoxine-responsive sideroblastic anemia	
DOID:0060067	Pearson syndrome	
DOID:0060068	nonbacterial thrombotic endocarditis	
DOID:0060069	obsolete Bacillus cereus pneumonia	
DOID:0060071	pre-malignant neoplasm	
DOID:0060072	benign neoplasm	
DOID:0060073	lymphatic system cancer	
DOID:0060074	ductal carcinoma in situ	
DOID:0060075	estrogen-receptor positive breast cancer	
DOID:0060076	estrogen-receptor negative breast cancer	
DOID:0060077	progesterone-receptor positive breast cancer	
DOID:0060078	progesterone-receptor negative breast cancer	
DOID:0060079	Her2-receptor positive breast cancer	
DOID:0060080	Her2-receptor negative breast cancer	
DOID:0060081	triple-receptor negative breast cancer	
DOID:0060082	breast benign neoplasm	
DOID:0060083	immune system cancer	
DOID:0060084	cell type benign neoplasm	
DOID:0060085	organ system benign neoplasm	
DOID:0060086	female reproductive organ benign neoplasm	
DOID:0060087	male reproductive organ benign neoplasm	
DOID:0060088	vestibular gland benign neoplasm	
DOID:0060089	endocrine organ benign neoplasm	
DOID:0060090	central nervous system benign neoplasm	
DOID:0060091	cardiovascular organ benign neoplasm	
DOID:0060092	immune system organ benign neoplasm	
DOID:0060094	bone benign neoplasm	
DOID:0060095	uterine benign neoplasm	
DOID:0060096	sensory organ benign neoplasm	
DOID:0060097	thoracic benign neoplasm	
DOID:0060098	osteoblastoma	
DOID:0060099	musculoskeletal system benign neoplasm	
DOID:0060100	musculoskeletal system cancer	
DOID:0060101	obsolete benign glioma	
DOID:0060102	cartilage cancer	
DOID:0060103	central nervous system primitive neuroectodermal neoplasm	
DOID:0060104	cerebellar medulloblastoma	
DOID:0060106	brain meningioma	
DOID:0060108	brain glioma	
DOID:0060109	vulvar benign neoplasm	
DOID:0060110	cervical benign neoplasm	
DOID:0060111	fallopian tube benign neoplasm	
DOID:0060112	ovarian benign neoplasm	
DOID:0060114	vaginal benign neoplasm	
DOID:0060115	nervous system benign neoplasm	
DOID:0060116	sensory system cancer	
DOID:0060117	peritoneal benign neoplasm	
DOID:0060118	thoracic disease	
DOID:0060119	pharynx cancer	
DOID:0060120	obsolete skeletal system benign neoplasm	
DOID:0060121	integumentary system benign neoplasm	
DOID:0060122	integumentary system cancer	
DOID:0060123	connective tissue benign neoplasm	
DOID:0060125	heavy chain disease	
DOID:0060126	alpha chain disease	
DOID:0060127	gamma heavy chain disease	
DOID:0060128	mu chain disease	
DOID:0060129	delta chain disease	
DOID:0060130	akinetopsia	
DOID:0060131	alexithymia	
DOID:0060132	amusia	
DOID:0060133	anosognosia	
DOID:0060134	apperceptive agnosia	
DOID:0060135	apraxia	
DOID:0060136	associative agnosia	
DOID:0060137	auditory agnosia	
DOID:0060138	autotopagnosia	
DOID:0060139	color agnosia	
DOID:0060140	cortical deafness	
DOID:0060141	finger agnosia	
DOID:0060142	form agnosia	
DOID:0060143	integrative agnosia	
DOID:0060144	mirror agnosia	
DOID:0060145	pain agnosia	
DOID:0060146	phonagnosia	
DOID:0060147	semantic agnosia	
DOID:0060148	simultanagnosia	
DOID:0060149	social emotional agnosia	
DOID:0060150	astereognosia	
DOID:0060151	tactile agnosia	
DOID:0060152	time agnosia	
DOID:0060153	topographical agnosia	
DOID:0060154	verbal auditory agnosia	
DOID:0060155	visual agnosia	
DOID:0060156	visual verbal agnosia	
DOID:0060157	diffuse alopecia areata	
DOID:0060158	acquired metabolic disease	
DOID:0060159	organic acidemia	
DOID:0060160	childhood spinal muscular atrophy	
DOID:0060161	Kennedy's disease	
DOID:0060162	dentatorubral-pallidoluysian atrophy	
DOID:0060163	body dysmorphic disorder	
DOID:0060164	pain disorder	
DOID:0060165	Kleine-Levin syndrome	
DOID:0060166	bipolar ll disorder	
DOID:0060167	seasonal affective disorder	
DOID:0060168	histidinemia	
DOID:0060169	benign familial infantile epilepsy	
DOID:0060170	generalized epilepsy with febrile seizures plus	
DOID:0060171	obsolete Dravet syndrome	
DOID:0060172	juvenile absence epilepsy	
DOID:0060173	Timothy syndrome	
DOID:0060174	GABA aminotransferase deficiency	
DOID:0060175	succinic semialdehyde dehydrogenase deficiency	
DOID:0060176	gamma-amino butyric acid metabolism disorder	
DOID:0060177	homocarnosinosis	
DOID:0060178	familial hemiplegic migraine	
DOID:0060179	Renpenning syndrome	
DOID:0060180	colitis	
DOID:0060181	ischemic colitis	
DOID:0060182	microscopic colitis	
DOID:0060183	collagenous colitis	
DOID:0060184	lymphocytic colitis	
DOID:0060185	Clostridium difficile colitis	
DOID:0060186	chemical colitis	
DOID:0060187	diversion colitis	
DOID:0060188	jejunoileitis	
DOID:0060189	ileitis	
DOID:0060190	ileocolitis	
DOID:0060191	gastroduodenal Crohn's disease	
DOID:0060192	Crohn's colitis	
DOID:0060193	amyotrophic lateral sclerosis type 1	
DOID:0060194	amyotrophic lateral sclerosis type 2	
DOID:0060195	amyotrophic lateral sclerosis type 3	
DOID:0060196	amyotrophic lateral sclerosis type 4	
DOID:0060197	amyotrophic lateral sclerosis type 5	
DOID:0060198	amyotrophic lateral sclerosis type 6	
DOID:0060199	amyotrophic lateral sclerosis type 7	
DOID:0060200	amyotrophic lateral sclerosis type 9	
DOID:0060201	amyotrophic lateral sclerosis type 10	
DOID:0060202	amyotrophic lateral sclerosis type 11	
DOID:0060203	amyotrophic lateral sclerosis type 12	
DOID:0060205	amyotrophic lateral sclerosis type 14	
DOID:0060206	amyotrophic lateral sclerosis type 15	
DOID:0060207	amyotrophic lateral sclerosis type 16	
DOID:0060208	obsolete amyotrophic lateral sclerosis type 17	
DOID:0060209	amyotrophic lateral sclerosis type 18	
DOID:0060210	amyotrophic lateral sclerosis type 19	
DOID:0060211	amyotrophic lateral sclerosis type 20	
DOID:0060212	amyotrophic lateral sclerosis type 21	
DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	
DOID:0060214	frontotemporal dementia and/or amyotrophic lateral sclerosis-2	
DOID:0060215	Balo concentric sclerosis	
DOID:0060216	Cogan syndrome	
DOID:0060217	Cogan-Reese syndrome	
DOID:0060218	CREST syndrome	
DOID:0060219	lymph node adenoid cystic carcinoma	
DOID:0060220	physical urticaria	
DOID:0060221	Maffucci syndrome	
DOID:0060222	Scheie syndrome	
DOID:0060223	agraphia	
DOID:0060224	atrial fibrillation	
DOID:0060225	3MC syndrome	
DOID:0060226	acrofrontofacionasal dysostosis	
DOID:0060227	Adams-Oliver syndrome	
DOID:0060228	intracranial berry aneurysm	
DOID:0060229	Baraitser-Winter syndrome	
DOID:0060230	basal ganglia calcification	
DOID:0060231	Bruck syndrome	
DOID:0060232	branchiootic syndrome	
DOID:0060233	cardiofaciocutaneous syndrome	
DOID:0060234	Carpenter syndrome	
DOID:0060235	carnitine palmitoyltransferase II deficiency	
DOID:0060236	xanthinuria	
DOID:0060237	Warburg micro syndrome	
DOID:0060238	Van Maldergem syndrome	
DOID:0060239	Van der Woude syndrome	
DOID:0060240	UV-sensitive syndrome	
DOID:0060241	3-M syndrome	
DOID:0060242	synpolydactyly	
DOID:0060243	stuttering	
DOID:0060244	specific language impairment	
DOID:0060245	Mast syndrome	
DOID:0060246	MASA syndrome	
DOID:0060247	Smith-McCort dysplasia	
DOID:0060248	Simpson-Golabi-Behmel syndrome type 1	
DOID:0060249	scoliosis	
DOID:0060250	idiopathic scoliosis	
DOID:0060251	sclerosteosis	
DOID:0060252	sclerocornea	
DOID:0060253	scapuloperoneal myopathy	
DOID:0060254	Robinow syndrome	
DOID:0060255	rippling muscle disease 2	
DOID:0060256	Dowling-Degos disease	
DOID:0060257	dyschromatosis symmetrica hereditaria	
DOID:0060258	reticulate acropigmentation of Kitamura	
DOID:0060259	renal-hepatic-pancreatic dysplasia	
DOID:0060260	ptosis	
DOID:0060261	congenital ptosis	
DOID:0060262	gallbladder disease	
DOID:0060263	porencephaly	
DOID:0060264	pontocerebellar hypoplasia	
DOID:0060265	pontocerebellar hypoplasia type 1A	
DOID:0060266	pontocerebellar hypoplasia type 1B	
DOID:0060267	pontocerebellar hypoplasia type 2A	
DOID:0060268	pontocerebellar hypoplasia type 2B	
DOID:0060269	pontocerebellar hypoplasia type 2C	
DOID:0060270	pontocerebellar hypoplasia type 2D	
DOID:0060271	pontocerebellar hypoplasia type 2E	
DOID:0060272	pontocerebellar hypoplasia type 3	
DOID:0060273	pontocerebellar hypoplasia type 4	
DOID:0060274	pontocerebellar hypoplasia type 5	
DOID:0060275	pontocerebellar hypoplasia type 6	
DOID:0060276	pontocerebellar hypoplasia type 7	
DOID:0060277	pontocerebellar hypoplasia type 8	
DOID:0060278	pontocerebellar hypoplasia type 9	
DOID:0060279	pontocerebellar hypoplasia type 10	
DOID:0060280	primary pigmented nodular adrenocortical disease	
DOID:0060281	photosensitive epilepsy	
DOID:0060282	persistent hyperplastic primary vitreous	
DOID:0060283	peeling skin syndrome	
DOID:0060284	paroxysmal nocturnal hemoglobinuria	
DOID:0060285	parietal foramina	
DOID:0060286	combined oxidative phosphorylation deficiency	
DOID:0060287	cornea plana	
DOID:0060288	omodysplasia	
DOID:0060289	Ohdo syndrome	
DOID:0060290	blepharophimosis-intellectual disability syndrome, SBBYS type	
DOID:0060291	oculodentodigital dysplasia	
DOID:0060292	X-linked chondrodysplasia punctata 1	
DOID:0060293	autosomal dominant chondrodysplasia punctata	
DOID:0060294	cold-induced sweating syndrome	
DOID:0060295	complement component 2 deficiency	
DOID:0060296	congenital secretory chloride diarrhea 1	
DOID:0060297	complement component 4a deficiency	
DOID:0060298	complement component 4b deficiency	
DOID:0060299	complement component 6 deficiency	
DOID:0060300	complement component 7 deficiency	
DOID:0060301	type I complement component 8 deficiency	
DOID:0060302	type II complement component 8 deficiency	
DOID:0060303	complement component 9 deficiency	
DOID:0060304	dyschromatosis universalis hereditaria	
DOID:0060305	megalocornea	
DOID:0060306	Meier-Gorlin syndrome	
DOID:0060307	autosomal dominant non-syndromic intellectual disability	
DOID:0060308	autosomal recessive non-syndromic intellectual disability	
DOID:0060309	syndromic X-linked intellectual disability	
DOID:0060310	uvulitis	
DOID:0060311	adenoid hypertrophy	
DOID:0060312	angular cheilitis	
DOID:0060313	tracheomalacia	
DOID:0060314	persistent generalized lymphadenopathy	
DOID:0060315	oral hairy leukoplakia	
DOID:0060316	orofaciodigital syndrome I	
DOID:0060317	lung abscess	
DOID:0060318	acute promyelocytic leukemia	
DOID:0060319	cardiac arrest	
DOID:0060320	inguinal hernia	
DOID:0060321	umbilical hernia	
DOID:0060322	mastoiditis	
DOID:0060323	breast abscess	
DOID:0060324	dental abscess	
DOID:0060325	cervical polyp	
DOID:0060326	myelomeningocele	
DOID:0060327	omphalocele	
DOID:0060328	anal fistula	
DOID:0060329	ectopic pregnancy	
DOID:0060330	Rapp-Hodgkin syndrome	
DOID:0060331	mitochondrial complex V (ATP synthase) deficiency nuclear type 2	
DOID:0060332	mitochondrial complex V (ATP synthase) deficiency nuclear type 3	
DOID:0060333	mitochondrial complex V (ATP synthase) deficiency nuclear type 4	
DOID:0060334	transient neonatal diabetes mellitus	
DOID:0060335	autosomal dominant sideroblastic anemia 4	
DOID:0060336	3-methylglutaconic aciduria	
DOID:0060337	CEDNIK syndrome	
